"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"FIN","LABCOMP","TOT","AGRWTH","A","1992",2.38634,
"FIN","LABCOMP","TOT","AGRWTH","A","1993",0.761982,
"FIN","LABCOMP","TOT","AGRWTH","A","1994",2.122854,
"FIN","LABCOMP","TOT","AGRWTH","A","1995",3.585321,
"FIN","LABCOMP","TOT","AGRWTH","A","1996",2.961703,
"FIN","LABCOMP","TOT","AGRWTH","A","1997",1.783805,
"FIN","LABCOMP","TOT","AGRWTH","A","1998",5.053871,
"FIN","LABCOMP","TOT","AGRWTH","A","1999",3.641553,
"FIN","LABCOMP","TOT","AGRWTH","A","2000",4.414189,
"FIN","LABCOMP","TOT","AGRWTH","A","2001",4.307751,
"FIN","LABCOMP","TOT","AGRWTH","A","2002",2.084073,
"FIN","LABCOMP","TOT","AGRWTH","A","2003",2.365155,
"FIN","LABCOMP","TOT","AGRWTH","A","2004",3.435254,
"FIN","LABCOMP","TOT","AGRWTH","A","2005",3.986581,
"FIN","LABCOMP","TOT","AGRWTH","A","2006",3.413928,
"FIN","LABCOMP","TOT","AGRWTH","A","2007",3.265086,
"FIN","LABCOMP","TOT","AGRWTH","A","2008",4.38521,
"FIN","LABCOMP","TOT","AGRWTH","A","2009",3.550275,
"FIN","LABCOMP","TOT","AGRWTH","A","2010",1.565973,
"FIN","LABCOMP","TOT","AGRWTH","A","2011",3.447485,
"FIN","LABCOMP","TOT","AGRWTH","A","2012",3.452796,
"FIN","LABCOMP","TOT","AGRWTH","A","2013",1.66638,
"FIN","LABCOMP","TOT","AGRWTH","A","2014",1.129423,
"FIN","LABCOMP","TOT","AGRWTH","A","2015",1.432142,
"FIN","LABCOMP","TOT","AGRWTH","A","2016",0.906184,
"FIN","LABCOMP","TOT","AGRWTH","A","2017",-1.232319,
"FIN","LABCOMP","TOT","AGRWTH","A","2018",1.32521,
"FIN","LABCOMP","TOT","IDX2010","A","1975",11.286042,
"FIN","LABCOMP","TOT","IDX2010","A","1976",13.211214,
"FIN","LABCOMP","TOT","IDX2010","A","1977",14.54639,
"FIN","LABCOMP","TOT","IDX2010","A","1978",15.393108,
"FIN","LABCOMP","TOT","IDX2010","A","1979",17.229772,
"FIN","LABCOMP","TOT","IDX2010","A","1980",19.536552,
"FIN","LABCOMP","TOT","IDX2010","A","1981",22.353538,
"FIN","LABCOMP","TOT","IDX2010","A","1982",24.670004,
"FIN","LABCOMP","TOT","IDX2010","A","1983",27.279579,
"FIN","LABCOMP","TOT","IDX2010","A","1984",30.171185,
"FIN","LABCOMP","TOT","IDX2010","A","1985",33.419383,
"FIN","LABCOMP","TOT","IDX2010","A","1986",36.250062,
"FIN","LABCOMP","TOT","IDX2010","A","1987",38.931422,
"FIN","LABCOMP","TOT","IDX2010","A","1988",42.372196,
"FIN","LABCOMP","TOT","IDX2010","A","1989",46.861661,
"FIN","LABCOMP","TOT","IDX2010","A","1990",52.04046,
"FIN","LABCOMP","TOT","IDX2010","A","1991",55.954706,
"FIN","LABCOMP","TOT","IDX2010","A","1992",57.289976,
"FIN","LABCOMP","TOT","IDX2010","A","1993",57.726515,
"FIN","LABCOMP","TOT","IDX2010","A","1994",58.951964,
"FIN","LABCOMP","TOT","IDX2010","A","1995",61.065582,
"FIN","LABCOMP","TOT","IDX2010","A","1996",62.874163,
"FIN","LABCOMP","TOT","IDX2010","A","1997",63.995715,
"FIN","LABCOMP","TOT","IDX2010","A","1998",67.229976,
"FIN","LABCOMP","TOT","IDX2010","A","1999",69.678191,
"FIN","LABCOMP","TOT","IDX2010","A","2000",72.753919,
"FIN","LABCOMP","TOT","IDX2010","A","2001",75.887976,
"FIN","LABCOMP","TOT","IDX2010","A","2002",77.469537,
"FIN","LABCOMP","TOT","IDX2010","A","2003",79.301812,
"FIN","LABCOMP","TOT","IDX2010","A","2004",82.026031,
"FIN","LABCOMP","TOT","IDX2010","A","2005",85.296065,
"FIN","LABCOMP","TOT","IDX2010","A","2006",88.208011,
"FIN","LABCOMP","TOT","IDX2010","A","2007",91.088078,
"FIN","LABCOMP","TOT","IDX2010","A","2008",95.082482,
"FIN","LABCOMP","TOT","IDX2010","A","2009",98.458171,
"FIN","LABCOMP","TOT","IDX2010","A","2010",100,
"FIN","LABCOMP","TOT","IDX2010","A","2011",103.447485,
"FIN","LABCOMP","TOT","IDX2010","A","2012",107.019316,
"FIN","LABCOMP","TOT","IDX2010","A","2013",108.802665,
"FIN","LABCOMP","TOT","IDX2010","A","2014",110.031507,
"FIN","LABCOMP","TOT","IDX2010","A","2015",111.607314,
"FIN","LABCOMP","TOT","IDX2010","A","2016",112.618681,
"FIN","LABCOMP","TOT","IDX2010","A","2017",111.23086,
"FIN","LABCOMP","TOT","IDX2010","A","2018",112.704903,
"FRA","LABCOMP","TOT","AGRWTH","A","1971",11.077833,
"FRA","LABCOMP","TOT","AGRWTH","A","1972",12.645153,
"FRA","LABCOMP","TOT","AGRWTH","A","1973",13.010087,
"FRA","LABCOMP","TOT","AGRWTH","A","1974",19.277924,
"FRA","LABCOMP","TOT","AGRWTH","A","1975",19.971432,
"FRA","LABCOMP","TOT","AGRWTH","A","1976",12.759936,
"FRA","LABCOMP","TOT","AGRWTH","A","1977",14.266359,
"FRA","LABCOMP","TOT","AGRWTH","A","1978",14.000162,
"FRA","LABCOMP","TOT","AGRWTH","A","1979",12.509638,
"FRA","LABCOMP","TOT","AGRWTH","A","1980",14.449393,
"FRA","LABCOMP","TOT","AGRWTH","A","1981",14.579028,
"FRA","LABCOMP","TOT","AGRWTH","A","1982",19.279922,
"FRA","LABCOMP","TOT","AGRWTH","A","1983",10.936771,
"FRA","LABCOMP","TOT","AGRWTH","A","1984",8.06651,
"FRA","LABCOMP","TOT","AGRWTH","A","1985",7.561657,
"FRA","LABCOMP","TOT","AGRWTH","A","1986",4.271408,
"FRA","LABCOMP","TOT","AGRWTH","A","1987",2.105016,
"FRA","LABCOMP","TOT","AGRWTH","A","1988",3.502119,
"FRA","LABCOMP","TOT","AGRWTH","A","1989",4.848057,
"FRA","LABCOMP","TOT","AGRWTH","A","1990",5.188373,
"FRA","LABCOMP","TOT","AGRWTH","A","1991",4.301609,
"FRA","LABCOMP","TOT","AGRWTH","A","1992",3.73979,
"FRA","LABCOMP","TOT","AGRWTH","A","1993",2.547113,
"FRA","LABCOMP","TOT","AGRWTH","A","1994",1.032742,
"FRA","LABCOMP","TOT","AGRWTH","A","1995",3.254662,
"FRA","LABCOMP","TOT","AGRWTH","A","1996",2.027365,
"FRA","LABCOMP","TOT","AGRWTH","A","1997",1.684985,
"FRA","LABCOMP","TOT","AGRWTH","A","1998",2.108011,
"FRA","LABCOMP","TOT","AGRWTH","A","1999",1.903787,
"FRA","LABCOMP","TOT","AGRWTH","A","2000",4.019442,
"FRA","LABCOMP","TOT","AGRWTH","A","2001",3.908356,
"FRA","LABCOMP","TOT","AGRWTH","A","2002",5.651682,
"FRA","LABCOMP","TOT","AGRWTH","A","2003",2.673525,
"FRA","LABCOMP","TOT","AGRWTH","A","2004",1.782001,
"FRA","LABCOMP","TOT","AGRWTH","A","2005",2.882639,
"FRA","LABCOMP","TOT","AGRWTH","A","2006",4.335613,
"FRA","LABCOMP","TOT","AGRWTH","A","2007",0.830969,
"FRA","LABCOMP","TOT","AGRWTH","A","2008",1.991141,
"FRA","LABCOMP","TOT","AGRWTH","A","2009",2.572076,
"FRA","LABCOMP","TOT","AGRWTH","A","2010",2.232579,
"FRA","LABCOMP","TOT","AGRWTH","A","2011",1.852085,
"FRA","LABCOMP","TOT","AGRWTH","A","2012",2.570975,
"FRA","LABCOMP","TOT","AGRWTH","A","2013",2.688229,
"FRA","LABCOMP","TOT","AGRWTH","A","2014",1.563838,
"FRA","LABCOMP","TOT","AGRWTH","A","2015",1.049999,
"FRA","LABCOMP","TOT","AGRWTH","A","2016",0.804341,
"FRA","LABCOMP","TOT","AGRWTH","A","2017",2.833399,
"FRA","LABCOMP","TOT","AGRWTH","A","2018",2.405856,
"FRA","LABCOMP","TOT","IDX2010","A","1970",7.067424,
"FRA","LABCOMP","TOT","IDX2010","A","1971",7.850341,
"FRA","LABCOMP","TOT","IDX2010","A","1972",8.843029,
"FRA","LABCOMP","TOT","IDX2010","A","1973",9.993514,
"FRA","LABCOMP","TOT","IDX2010","A","1974",11.920057,
"FRA","LABCOMP","TOT","IDX2010","A","1975",14.300663,
"FRA","LABCOMP","TOT","IDX2010","A","1976",16.125418,
"FRA","LABCOMP","TOT","IDX2010","A","1977",18.425928,
"FRA","LABCOMP","TOT","IDX2010","A","1978",21.005588,
"FRA","LABCOMP","TOT","IDX2010","A","1979",23.633311,
"FRA","LABCOMP","TOT","IDX2010","A","1980",27.048181,
"FRA","LABCOMP","TOT","IDX2010","A","1981",30.991543,
"FRA","LABCOMP","TOT","IDX2010","A","1982",36.966688,
"FRA","LABCOMP","TOT","IDX2010","A","1983",41.00965,
"FRA","LABCOMP","TOT","IDX2010","A","1984",44.317697,
"FRA","LABCOMP","TOT","IDX2010","A","1985",47.668849,
"FRA","LABCOMP","TOT","IDX2010","A","1986",49.704981,
"FRA","LABCOMP","TOT","IDX2010","A","1987",50.751279,
"FRA","LABCOMP","TOT","IDX2010","A","1988",52.528649,
"FRA","LABCOMP","TOT","IDX2010","A","1989",55.075268,
"FRA","LABCOMP","TOT","IDX2010","A","1990",57.932778,
"FRA","LABCOMP","TOT","IDX2010","A","1991",60.42482,
"FRA","LABCOMP","TOT","IDX2010","A","1992",62.684581,
"FRA","LABCOMP","TOT","IDX2010","A","1993",64.281228,
"FRA","LABCOMP","TOT","IDX2010","A","1994",64.945087,
"FRA","LABCOMP","TOT","IDX2010","A","1995",67.05883,
"FRA","LABCOMP","TOT","IDX2010","A","1996",68.418358,
"FRA","LABCOMP","TOT","IDX2010","A","1997",69.571196,
"FRA","LABCOMP","TOT","IDX2010","A","1998",71.037765,
"FRA","LABCOMP","TOT","IDX2010","A","1999",72.390173,
"FRA","LABCOMP","TOT","IDX2010","A","2000",75.299853,
"FRA","LABCOMP","TOT","IDX2010","A","2001",78.24284,
"FRA","LABCOMP","TOT","IDX2010","A","2002",82.664876,
"FRA","LABCOMP","TOT","IDX2010","A","2003",84.874942,
"FRA","LABCOMP","TOT","IDX2010","A","2004",86.387415,
"FRA","LABCOMP","TOT","IDX2010","A","2005",88.877652,
"FRA","LABCOMP","TOT","IDX2010","A","2006",92.731043,
"FRA","LABCOMP","TOT","IDX2010","A","2007",93.50161,
"FRA","LABCOMP","TOT","IDX2010","A","2008",95.363359,
"FRA","LABCOMP","TOT","IDX2010","A","2009",97.816176,
"FRA","LABCOMP","TOT","IDX2010","A","2010",100,
"FRA","LABCOMP","TOT","IDX2010","A","2011",101.852085,
"FRA","LABCOMP","TOT","IDX2010","A","2012",104.470677,
"FRA","LABCOMP","TOT","IDX2010","A","2013",107.279087,
"FRA","LABCOMP","TOT","IDX2010","A","2014",108.956759,
"FRA","LABCOMP","TOT","IDX2010","A","2015",110.100804,
"FRA","LABCOMP","TOT","IDX2010","A","2016",110.986389,
"FRA","LABCOMP","TOT","IDX2010","A","2017",114.131076,
"FRA","LABCOMP","TOT","IDX2010","A","2018",116.876905,
"DEU","LABCOMP","TOT","AGRWTH","A","1992",9.564509,
"DEU","LABCOMP","TOT","AGRWTH","A","1993",6.059661,
"DEU","LABCOMP","TOT","AGRWTH","A","1994",3.397507,
"DEU","LABCOMP","TOT","AGRWTH","A","1995",4.323015,
"DEU","LABCOMP","TOT","AGRWTH","A","1996",2.380038,
"DEU","LABCOMP","TOT","AGRWTH","A","1997",1.701212,
"DEU","LABCOMP","TOT","AGRWTH","A","1998",1.465933,
"DEU","LABCOMP","TOT","AGRWTH","A","1999",2.347192,
"DEU","LABCOMP","TOT","AGRWTH","A","2000",3.207035,
"DEU","LABCOMP","TOT","AGRWTH","A","2001",2.407582,
"DEU","LABCOMP","TOT","AGRWTH","A","2002",1.852552,
"DEU","LABCOMP","TOT","AGRWTH","A","2003",1.962755,
"DEU","LABCOMP","TOT","AGRWTH","A","2004",0.526225,
"DEU","LABCOMP","TOT","AGRWTH","A","2005",1.078112,
"DEU","LABCOMP","TOT","AGRWTH","A","2006",-0.499988,
"DEU","LABCOMP","TOT","AGRWTH","A","2007",0.670759,
"DEU","LABCOMP","TOT","AGRWTH","A","2008",2.630079,
"DEU","LABCOMP","TOT","AGRWTH","A","2009",4.118776,
"DEU","LABCOMP","TOT","AGRWTH","A","2010",0.961012,
"DEU","LABCOMP","TOT","AGRWTH","A","2011",2.556789,
"DEU","LABCOMP","TOT","AGRWTH","A","2012",3.619188,
"DEU","LABCOMP","TOT","AGRWTH","A","2013",2.537861,
"DEU","LABCOMP","TOT","AGRWTH","A","2014",2.20236,
"DEU","LABCOMP","TOT","AGRWTH","A","2015",2.341773,
"DEU","LABCOMP","TOT","AGRWTH","A","2016",2.626024,
"DEU","LABCOMP","TOT","AGRWTH","A","2017",2.42824,
"DEU","LABCOMP","TOT","AGRWTH","A","2018",2.567189,
"DEU","LABCOMP","TOT","IDX2010","A","1991",61.21767,
"DEU","LABCOMP","TOT","IDX2010","A","1992",67.07284,
"DEU","LABCOMP","TOT","IDX2010","A","1993",71.137226,
"DEU","LABCOMP","TOT","IDX2010","A","1994",73.554119,
"DEU","LABCOMP","TOT","IDX2010","A","1995",76.733875,
"DEU","LABCOMP","TOT","IDX2010","A","1996",78.56017,
"DEU","LABCOMP","TOT","IDX2010","A","1997",79.896645,
"DEU","LABCOMP","TOT","IDX2010","A","1998",81.067876,
"DEU","LABCOMP","TOT","IDX2010","A","1999",82.970695,
"DEU","LABCOMP","TOT","IDX2010","A","2000",85.631594,
"DEU","LABCOMP","TOT","IDX2010","A","2001",87.693245,
"DEU","LABCOMP","TOT","IDX2010","A","2002",89.317808,
"DEU","LABCOMP","TOT","IDX2010","A","2003",91.070897,
"DEU","LABCOMP","TOT","IDX2010","A","2004",91.550135,
"DEU","LABCOMP","TOT","IDX2010","A","2005",92.537149,
"DEU","LABCOMP","TOT","IDX2010","A","2006",92.074474,
"DEU","LABCOMP","TOT","IDX2010","A","2007",92.692071,
"DEU","LABCOMP","TOT","IDX2010","A","2008",95.129946,
"DEU","LABCOMP","TOT","IDX2010","A","2009",99.048136,
"DEU","LABCOMP","TOT","IDX2010","A","2010",100,
"DEU","LABCOMP","TOT","IDX2010","A","2011",102.556789,
"DEU","LABCOMP","TOT","IDX2010","A","2012",106.268512,
"DEU","LABCOMP","TOT","IDX2010","A","2013",108.965459,
"DEU","LABCOMP","TOT","IDX2010","A","2014",111.365271,
"DEU","LABCOMP","TOT","IDX2010","A","2015",113.973193,
"DEU","LABCOMP","TOT","IDX2010","A","2016",116.966156,
"DEU","LABCOMP","TOT","IDX2010","A","2017",119.806375,
"DEU","LABCOMP","TOT","IDX2010","A","2018",122.882031,
"GRC","LABCOMP","TOT","AGRWTH","A","1996",9.42077,
"GRC","LABCOMP","TOT","AGRWTH","A","1997",13.847764,
"GRC","LABCOMP","TOT","AGRWTH","A","1998",5.812504,
"GRC","LABCOMP","TOT","AGRWTH","A","1999",6.291555,
"GRC","LABCOMP","TOT","AGRWTH","A","2000",5.297978,
"GRC","LABCOMP","TOT","AGRWTH","A","2001",5.803541,
"GRC","LABCOMP","TOT","AGRWTH","A","2002",11.014315,
"GRC","LABCOMP","TOT","AGRWTH","A","2003",7.668382,
"GRC","LABCOMP","TOT","AGRWTH","A","2004",4.97818,
"GRC","LABCOMP","TOT","AGRWTH","A","2005",3.118721,
"GRC","LABCOMP","TOT","AGRWTH","A","2006",3.691444,
"GRC","LABCOMP","TOT","AGRWTH","A","2007",4.421521,
"GRC","LABCOMP","TOT","AGRWTH","A","2008",3.950764,
"GRC","LABCOMP","TOT","AGRWTH","A","2009",3.910931,
"GRC","LABCOMP","TOT","AGRWTH","A","2010",2.46807,
"GRC","LABCOMP","TOT","AGRWTH","A","2011",-3.542033,
"GRC","LABCOMP","TOT","AGRWTH","A","2012",-3.282218,
"GRC","LABCOMP","TOT","AGRWTH","A","2013",-7.025797,
"GRC","LABCOMP","TOT","AGRWTH","A","2014",-0.49135,
"GRC","LABCOMP","TOT","AGRWTH","A","2015",-1.995426,
"GRC","LABCOMP","TOT","AGRWTH","A","2016",-1.548126,
"GRC","LABCOMP","TOT","AGRWTH","A","2017",0.286362,
"GRC","LABCOMP","TOT","AGRWTH","A","2018",1.322506,
"GRC","LABCOMP","TOT","IDX2010","A","1995",41.314794,
"GRC","LABCOMP","TOT","IDX2010","A","1996",45.206966,
"GRC","LABCOMP","TOT","IDX2010","A","1997",51.46712,
"GRC","LABCOMP","TOT","IDX2010","A","1998",54.458649,
"GRC","LABCOMP","TOT","IDX2010","A","1999",57.884944,
"GRC","LABCOMP","TOT","IDX2010","A","2000",60.951676,
"GRC","LABCOMP","TOT","IDX2010","A","2001",64.489032,
"GRC","LABCOMP","TOT","IDX2010","A","2002",71.592057,
"GRC","LABCOMP","TOT","IDX2010","A","2003",77.082009,
"GRC","LABCOMP","TOT","IDX2010","A","2004",80.919291,
"GRC","LABCOMP","TOT","IDX2010","A","2005",83.442937,
"GRC","LABCOMP","TOT","IDX2010","A","2006",86.523187,
"GRC","LABCOMP","TOT","IDX2010","A","2007",90.348828,
"GRC","LABCOMP","TOT","IDX2010","A","2008",93.918297,
"GRC","LABCOMP","TOT","IDX2010","A","2009",97.591377,
"GRC","LABCOMP","TOT","IDX2010","A","2010",100,
"GRC","LABCOMP","TOT","IDX2010","A","2011",96.457967,
"GRC","LABCOMP","TOT","IDX2010","A","2012",93.292006,
"GRC","LABCOMP","TOT","IDX2010","A","2013",86.737499,
"GRC","LABCOMP","TOT","IDX2010","A","2014",86.311315,
"GRC","LABCOMP","TOT","IDX2010","A","2015",84.589036,
"GRC","LABCOMP","TOT","IDX2010","A","2016",83.279492,
"GRC","LABCOMP","TOT","IDX2010","A","2017",83.517972,
"GRC","LABCOMP","TOT","IDX2010","A","2018",84.622503,
"HUN","LABCOMP","TOT","AGRWTH","A","1996",22.125127,
"HUN","LABCOMP","TOT","AGRWTH","A","1997",21.132713,
"HUN","LABCOMP","TOT","AGRWTH","A","1998",14.458228,
"HUN","LABCOMP","TOT","AGRWTH","A","1999",5.963929,
"HUN","LABCOMP","TOT","AGRWTH","A","2000",15.472758,
"HUN","LABCOMP","TOT","AGRWTH","A","2001",18.164267,
"HUN","LABCOMP","TOT","AGRWTH","A","2002",10.479579,
"HUN","LABCOMP","TOT","AGRWTH","A","2003",13.622347,
"HUN","LABCOMP","TOT","AGRWTH","A","2004",10.474731,
"HUN","LABCOMP","TOT","AGRWTH","A","2005",7.423248,
"HUN","LABCOMP","TOT","AGRWTH","A","2006",5.410297,
"HUN","LABCOMP","TOT","AGRWTH","A","2007",5.457936,
"HUN","LABCOMP","TOT","AGRWTH","A","2008",7.053317,
"HUN","LABCOMP","TOT","AGRWTH","A","2009",-0.670476,
"HUN","LABCOMP","TOT","AGRWTH","A","2010",13.390856,
"HUN","LABCOMP","TOT","AGRWTH","A","2011",3.700534,
"HUN","LABCOMP","TOT","AGRWTH","A","2012",2.837214,
"HUN","LABCOMP","TOT","AGRWTH","A","2013",2.037816,
"HUN","LABCOMP","TOT","AGRWTH","A","2014",0.182475,
"HUN","LABCOMP","TOT","AGRWTH","A","2015",-1.381836,
"HUN","LABCOMP","TOT","AGRWTH","A","2016",3.731383,
"HUN","LABCOMP","TOT","AGRWTH","A","2017",7.758764,
"HUN","LABCOMP","TOT","AGRWTH","A","2018",11.130273,
"HUN","LABCOMP","TOT","IDX2010","A","1995",20.456764,
"HUN","LABCOMP","TOT","IDX2010","A","1996",24.982849,
"HUN","LABCOMP","TOT","IDX2010","A","1997",30.262402,
"HUN","LABCOMP","TOT","IDX2010","A","1998",34.63781,
"HUN","LABCOMP","TOT","IDX2010","A","1999",36.703584,
"HUN","LABCOMP","TOT","IDX2010","A","2000",42.382641,
"HUN","LABCOMP","TOT","IDX2010","A","2001",50.081137,
"HUN","LABCOMP","TOT","IDX2010","A","2002",55.329429,
"HUN","LABCOMP","TOT","IDX2010","A","2003",62.866596,
"HUN","LABCOMP","TOT","IDX2010","A","2004",69.451703,
"HUN","LABCOMP","TOT","IDX2010","A","2005",74.607276,
"HUN","LABCOMP","TOT","IDX2010","A","2006",78.643751,
"HUN","LABCOMP","TOT","IDX2010","A","2007",82.936076,
"HUN","LABCOMP","TOT","IDX2010","A","2008",88.785821,
"HUN","LABCOMP","TOT","IDX2010","A","2009",88.190533,
"HUN","LABCOMP","TOT","IDX2010","A","2010",100,
"HUN","LABCOMP","TOT","IDX2010","A","2011",103.700534,
"HUN","LABCOMP","TOT","IDX2010","A","2012",106.64274,
"HUN","LABCOMP","TOT","IDX2010","A","2013",108.815923,
"HUN","LABCOMP","TOT","IDX2010","A","2014",109.014485,
"HUN","LABCOMP","TOT","IDX2010","A","2015",107.508083,
"HUN","LABCOMP","TOT","IDX2010","A","2016",111.519621,
"HUN","LABCOMP","TOT","IDX2010","A","2017",120.172166,
"HUN","LABCOMP","TOT","IDX2010","A","2018",133.547656,
"IRL","LABCOMP","TOT","AGRWTH","A","1996",4.488105,
"IRL","LABCOMP","TOT","AGRWTH","A","1997",6.98516,
"IRL","LABCOMP","TOT","AGRWTH","A","1998",7.476939,
"IRL","LABCOMP","TOT","AGRWTH","A","1999",5.536363,
"IRL","LABCOMP","TOT","AGRWTH","A","2000",8.319651,
"IRL","LABCOMP","TOT","AGRWTH","A","2001",8.476409,
"IRL","LABCOMP","TOT","AGRWTH","A","2002",6.422013,
"IRL","LABCOMP","TOT","AGRWTH","A","2003",7.413392,
"IRL","LABCOMP","TOT","AGRWTH","A","2004",5.831318,
"IRL","LABCOMP","TOT","AGRWTH","A","2005",4.549704,
"IRL","LABCOMP","TOT","AGRWTH","A","2006",4.650904,
"IRL","LABCOMP","TOT","AGRWTH","A","2007",6.553981,
"IRL","LABCOMP","TOT","AGRWTH","A","2008",4.886107,
"IRL","LABCOMP","TOT","AGRWTH","A","2009",0.473917,
"IRL","LABCOMP","TOT","AGRWTH","A","2010",6.007378,
"IRL","LABCOMP","TOT","AGRWTH","A","2011",-0.576366,
"IRL","LABCOMP","TOT","AGRWTH","A","2012",0.307719,
"IRL","LABCOMP","TOT","AGRWTH","A","2013",-0.635282,
"IRL","LABCOMP","TOT","AGRWTH","A","2014",-0.05902,
"IRL","LABCOMP","TOT","AGRWTH","A","2015",1.876561,
"IRL","LABCOMP","TOT","AGRWTH","A","2016",2.22704,
"IRL","LABCOMP","TOT","AGRWTH","A","2017",0.687241,
"IRL","LABCOMP","TOT","AGRWTH","A","2018",2.05954,
"IRL","LABCOMP","TOT","IDX2010","A","1995",42.59932,
"IRL","LABCOMP","TOT","IDX2010","A","1996",44.511222,
"IRL","LABCOMP","TOT","IDX2010","A","1997",47.620402,
"IRL","LABCOMP","TOT","IDX2010","A","1998",51.180951,
"IRL","LABCOMP","TOT","IDX2010","A","1999",54.014514,
"IRL","LABCOMP","TOT","IDX2010","A","2000",58.508334,
"IRL","LABCOMP","TOT","IDX2010","A","2001",63.467739,
"IRL","LABCOMP","TOT","IDX2010","A","2002",67.543645,
"IRL","LABCOMP","TOT","IDX2010","A","2003",72.55092,
"IRL","LABCOMP","TOT","IDX2010","A","2004",76.781595,
"IRL","LABCOMP","TOT","IDX2010","A","2005",80.27493,
"IRL","LABCOMP","TOT","IDX2010","A","2006",84.008441,
"IRL","LABCOMP","TOT","IDX2010","A","2007",89.514338,
"IRL","LABCOMP","TOT","IDX2010","A","2008",93.888105,
"IRL","LABCOMP","TOT","IDX2010","A","2009",94.333057,
"IRL","LABCOMP","TOT","IDX2010","A","2010",100,
"IRL","LABCOMP","TOT","IDX2010","A","2011",99.423634,
"IRL","LABCOMP","TOT","IDX2010","A","2012",99.729579,
"IRL","LABCOMP","TOT","IDX2010","A","2013",99.096014,
"IRL","LABCOMP","TOT","IDX2010","A","2014",99.037528,
"IRL","LABCOMP","TOT","IDX2010","A","2015",100.896028,
"IRL","LABCOMP","TOT","IDX2010","A","2016",103.143022,
"IRL","LABCOMP","TOT","IDX2010","A","2017",103.851863,
"IRL","LABCOMP","TOT","IDX2010","A","2018",105.990734,
"ITA","LABCOMP","TOT","AGRWTH","A","1981",22.386778,
"ITA","LABCOMP","TOT","AGRWTH","A","1982",15.773464,
"ITA","LABCOMP","TOT","AGRWTH","A","1983",16.555127,
"ITA","LABCOMP","TOT","AGRWTH","A","1984",12.478572,
"ITA","LABCOMP","TOT","AGRWTH","A","1985",10.131528,
"ITA","LABCOMP","TOT","AGRWTH","A","1986",6.647748,
"ITA","LABCOMP","TOT","AGRWTH","A","1987",7.138029,
"ITA","LABCOMP","TOT","AGRWTH","A","1988",8.269545,
"ITA","LABCOMP","TOT","AGRWTH","A","1989",9.038399,
"ITA","LABCOMP","TOT","AGRWTH","A","1990",10.260963,
"ITA","LABCOMP","TOT","AGRWTH","A","1991",7.734683,
"ITA","LABCOMP","TOT","AGRWTH","A","1992",6.129219,
"ITA","LABCOMP","TOT","AGRWTH","A","1993",3.521177,
"ITA","LABCOMP","TOT","AGRWTH","A","1994",3.963411,
"ITA","LABCOMP","TOT","AGRWTH","A","1995",4.098941,
"ITA","LABCOMP","TOT","AGRWTH","A","1996",5.587162,
"ITA","LABCOMP","TOT","AGRWTH","A","1997",4.434386,
"ITA","LABCOMP","TOT","AGRWTH","A","1998",-1.809432,
"ITA","LABCOMP","TOT","AGRWTH","A","1999",2.204948,
"ITA","LABCOMP","TOT","AGRWTH","A","2000",2.363693,
"ITA","LABCOMP","TOT","AGRWTH","A","2001",3.788466,
"ITA","LABCOMP","TOT","AGRWTH","A","2002",3.243579,
"ITA","LABCOMP","TOT","AGRWTH","A","2003",4.120206,
"ITA","LABCOMP","TOT","AGRWTH","A","2004",3.152444,
"ITA","LABCOMP","TOT","AGRWTH","A","2005",3.257925,
"ITA","LABCOMP","TOT","AGRWTH","A","2006",1.892436,
"ITA","LABCOMP","TOT","AGRWTH","A","2007",2.208852,
"ITA","LABCOMP","TOT","AGRWTH","A","2008",2.758905,
"ITA","LABCOMP","TOT","AGRWTH","A","2009",2.808537,
"ITA","LABCOMP","TOT","AGRWTH","A","2010",2.324231,
"ITA","LABCOMP","TOT","AGRWTH","A","2011",1.012395,
"ITA","LABCOMP","TOT","AGRWTH","A","2012",1.075281,
"ITA","LABCOMP","TOT","AGRWTH","A","2013",1.626764,
"ITA","LABCOMP","TOT","AGRWTH","A","2014",0.25296,
"ITA","LABCOMP","TOT","AGRWTH","A","2015",0.75244,
"ITA","LABCOMP","TOT","AGRWTH","A","2016",-0.202941,
"ITA","LABCOMP","TOT","AGRWTH","A","2017",0.139436,
"ITA","LABCOMP","TOT","AGRWTH","A","2018",1.663799,
"ITA","LABCOMP","TOT","IDX2010","A","1980",16.929504,
"ITA","LABCOMP","TOT","IDX2010","A","1981",20.719475,
"ITA","LABCOMP","TOT","IDX2010","A","1982",23.987654,
"ITA","LABCOMP","TOT","IDX2010","A","1983",27.95884,
"ITA","LABCOMP","TOT","IDX2010","A","1984",31.447704,
"ITA","LABCOMP","TOT","IDX2010","A","1985",34.633837,
"ITA","LABCOMP","TOT","IDX2010","A","1986",36.936207,
"ITA","LABCOMP","TOT","IDX2010","A","1987",39.572725,
"ITA","LABCOMP","TOT","IDX2010","A","1988",42.845209,
"ITA","LABCOMP","TOT","IDX2010","A","1989",46.71773,
"ITA","LABCOMP","TOT","IDX2010","A","1990",51.511419,
"ITA","LABCOMP","TOT","IDX2010","A","1991",55.495664,
"ITA","LABCOMP","TOT","IDX2010","A","1992",58.897115,
"ITA","LABCOMP","TOT","IDX2010","A","1993",60.970986,
